from	to	type	line	col1	col2	file
update.nullmodel	nullmodel	call	29	16	24	R/update.nullmodel.R
varpart	stats::as.dist	call	12	14	20	R/varpart.R
varpart	addLingoes	call	31	23	32	R/varpart.R
varpart	addCailliez	call	34	23	33	R/varpart.R
varpart	getPermuteMatrix	call	47	24	39	R/varpart.R
varpart	decostand	call	52	18	26	R/varpart.R
varpart	stats::model.matrix	call	66	19	30	R/varpart.R
varpart	stats::model.frame	call	70	19	29	R/varpart.R
varpart	stats::model.matrix	call	73	26	37	R/varpart.R
varpart	varpart2	call	84	24	31	R/varpart.R
varpart	varpart3	call	86	24	31	R/varpart.R
varpart	varpart4	call	88	24	31	R/varpart.R
varpart2	GowerDblcen	call	8	14	24	R/varpart2.R
varpart2	initCA	call	15	25	30	R/varpart2.R
varpart3	GowerDblcen	call	8	14	24	R/varpart3.R
varpart3	initCA	call	15	25	30	R/varpart3.R
varpart4	GowerDblcen	call	8	14	24	R/varpart4.R
varpart4	initCA	call	15	25	30	R/varpart4.R
vectorfit	stats::cor	call	19	15	17	R/vectorfit.R
vectorfit	decostand	call	21	14	22	R/vectorfit.R
vectorfit	getPermuteMatrix	call	28	15	30	R/vectorfit.R
vectorfit	stats::cor	call	39	18	20	R/vectorfit.R
vectorfit	.Call::do_wcentre	external	NA	NA	NA	R/vectorfit.R
vectorfit	.Call::do_wcentre	external	NA	NA	NA	R/vectorfit.R
vectorfit	.Call::do_wcentre	external	NA	NA	NA	R/vectorfit.R
vegandocs	utils::news	call	9	9	12	R/vegandocs.R
vegandocs	utils::vignette	call	10	25	32	R/vegandocs.R
vegandocs	utils::vignette	call	12	9	16	R/vegandocs.R
vegandocs	utils::vignette	call	15	9	16	R/vegandocs.R
veganMahatrans	stats::cov	call	13	15	17	R/veganMahatrans.R
vegdist	decostand	call	43	14	22	R/vegdist.R
vegdist	veganMahatrans	call	45	14	27	R/vegdist.R
vegdist	decostand	call	47	14	22	R/vegdist.R
vegdist	decostand	call	49	14	22	R/vegdist.R
vegdist	decostand	call	51	14	22	R/vegdist.R
vegdist	decostand	call	53	14	22	R/vegdist.R
vegdist	.Call::do_vegdist	external	NA	NA	NA	R/vegdist.R
vegemite	wascores	call	10	33	40	R/vegemite.R
vegemite	stats::as.hclust	call	14	24	32	R/vegemite.R
vegemite	wascores	call	19	33	40	R/vegemite.R
vegemite	wascores	call	28	33	40	R/vegemite.R
vegemite	scores	call	31	20	25	R/vegemite.R
vegemite	scores	call	35	37	42	R/vegemite.R
vegemite	wascores	call	38	33	40	R/vegemite.R
vegemite	scores	call	41	20	25	R/vegemite.R
vegemite	wascores	call	45	33	40	R/vegemite.R
vegemite	coverscale	call	69	14	23	R/vegemite.R
veiledspec	prestonfit	call	5	14	23	R/veiledspec.R
wascores	stats::complete.cases	call	17	14	27	R/wascores.R
wascores	stats::cov.wt	call	21	18	23	R/wascores.R
wascores	stats::cov.wt	call	22	19	24	R/wascores.R
wascores	stats::weighted.mean	call	NA	NA	NA	R/wascores.R
wcmdscale	stats::as.dist	call	11	14	20	R/wcmdscale.R
wcmdscale	addLingoes	call	20	19	28	R/wcmdscale.R
wcmdscale	addCailliez	call	23	19	29	R/wcmdscale.R
wcmdscale	.Call::do_wcentre	external	NA	NA	NA	R/wcmdscale.R
wcmdscale	.Call::do_wcentre	external	NA	NA	NA	R/wcmdscale.R
weights.cca	stats::napredict	call	8	30	38	R/weights.cca.R
weights.rda	stats::nobs	call	7	14	17	R/weights.rda.R
wisconsin	decostand	call	4	10	18	R/wisconsin.R
wisconsin	decostand	call	6	10	18	R/wisconsin.R
.onAttach	utils::packageDescription	call	5	13	37	R/zzz.R
